년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2020,종로구,1, - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,2, - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,3, - , - , 1 , - , - , - , - , 2 , - , - , - , - , - , - , - 
2020,종로구,4, 1 , - , - , - , 2 , - , 1 , 2 , - , - , - , - , - , - , - 
2020,종로구,5, 1 , - , - , - , 3 , - , - , 2 , - , - , - , 1 , - , - , - 
2020,종로구,6, - , - , 1 , 1 , 3 , - , - , 3 , 1 , - , - , - , - , - , - 
2020,종로구,7, - , 2 , - , 1 , 2 , - , - , 1 , - , - , - , - , - , - , - 
2020,종로구,8, - , - , 2 , 1 , 3 , - , - , 4 , - , - , - , - , - , - , - 
2020,종로구,9, - , 1 , 1 , 1 , 1 , - , - , 3 , - , - , - , - , - , - , - 
2020,종로구,10, - , 2 , 1 , 2 , 7 , - , - , 2 , - , - , - , - , - , - , - 
2020,종로구,11, 1 , - , - , 1 , 1 , - , - , 3 , - , - , - , - , - , - , - 
2020,종로구,12, 2 , 2 , 4 , 1 , 8 , - , - , 5 , - , - , - , - , - , - , - 
2020,종로구,13, - , - , 1 , 3 , 5 , - , - , 5 , - , - , - , - , - , - , - 
2020,종로구,14, 1 , 4 , - , 4 , 4 , - , - , 3 , - , - , - , - , - , 1 , - 
2020,종로구,15, 1 , 2 , 1 , 1 , 8 , - , - , 1 , - , - , - , - , - , - , - 
2020,종로구,16, - , 2 , 3 , 1 , 5 , - , - , 6 , - , - , - , - , - , - , - 
2020,종로구,17, 1 , 1 , 3 , - , 8 , - , - , 1 , - , - , - , - , - , - , - 
2020,종로구,18, 1 , 1 , 8 , 2 , 13 , - , - , 1 , 1 , - , - , - , - , - , - 
2020,종로구,19, 2 , 2 , 1 , 3 , 7 , - , - , 6 , - , - , - , - , - , - , - 
2020,종로구,20, 1 , 2 , 3 , - , 9 , - , - , 10 , - , - , - , - , - , - , - 
2020,종로구,21, 1 , - , 3 , 2 , 6 , - , - , 4 , - , - , - , 1 , - , - , - 
2020,종로구,22, 2 , 3 , 2 , 4 , 15 , - , - , 3 , 1 , - , - , - , - , - , - 
2020,종로구,23, 3 , 1 , 3 , 2 , 12 , 1 , - , 2 , - , - , - , - , - , - , - 
2020,종로구,24, 2 , 2 , 2 , 3 , 10 , - , - , - , - , - , - , - , - , - , - 
2020,종로구,25, 2 , 1 , 3 , 2 , 9 , - , - , 5 , - , 1 , - , 1 , 1 , - , 1 
2020,종로구,26, 3 , 2 , 2 , 1 , 11 , - , - , 3 , - , - , - , - , - , - , - 
2020,종로구,27, 6 , 1 , 4 , 1 , 8 , 1 , - , 2 , - , 1 , - , - , - , - , - 
2020,종로구,28, 6 , 7 , 7 , 5 , 6 , 2 , 1 , 4 , - , - , - , - , - , - , - 
2020,종로구,29, 5 , 2 , 7 , 1 , 7 , 1 , - , 6 , - , - , - , - , - , - , - 
2020,종로구,30, 3 , 1 , 6 , 3 , 8 , 3 , 1 , 2 , - , - , - , - , - , - , - 
2020,종로구,31, 6 , 2 , - , 1 , 10 , 2 , 1 , 2 , - , - , - , - , - , - , - 
2020,종로구,32, 3 , 1 , 6 , 2 , 9 , 2 , 2 , 2 , - , - , - , - , - , 1 , - 
2020,종로구,33, 3 , 2 , 3 , 1 , 10 , 1 , 1 , 2 , - , - , - , - , - , - , - 
2020,종로구,34, 7 , - , 8 , 3 , 4 , 1 , 2 , - , - , - , - , - , - , - , - 
2020,종로구,35, 6 , 3 , 5 , 2 , 9 , 2 , 1 , - , - , - , - , - , - , - , - 
2020,종로구,36, 15 , - , 1 , 2 , 6 , 1 , - , 1 , - , - , 1 , - , - , - , - 
2020,종로구,37, 9 , - , 3 , 1 , 8 , 3 , 1 , 1 , - , - , - , - , 1 , - , - 
2020,종로구,38, 8 , 4 , 6 , 4 , 11 , 2 , 5 , - , - , - , - , - , - , - , - 
2020,종로구,39, 21 , 2 , 7 , 3 , 6 , 2 , 4 , - , - , - , - , - , - , - , - 
2020,종로구,40, 9 , 2 , 9 , 4 , 4 , 3 , 2 , - , - , - , - , - , - , - , - 
2020,종로구,41, 13 , 3 , 4 , 3 , 4 , 6 , 2 , 1 , - , - , - , - , - , - , - 
2020,종로구,42, 11 , 1 , 6 , 3 , 2 , 1 , 1 , - , - , - , - , 1 , - , - , - 
2020,종로구,43, 12 , 2 , 2 , 4 , 5 , 8 , 2 , 1 , - , - , - , 1 , - , - , - 
2020,종로구,44, 25 , 5 , 8 , 2 , 7 , 2 , 3 , - , - , - , 1 , - , - , - , - 
2020,종로구,45, 22 , 3 , 6 , - , 6 , 4 , 7 , - , 1 , - , - , - , 1 , - , - 
2020,종로구,46, 19 , 4 , 5 , 3 , 2 , 10 , 3 , - , 2 , - , - , - , 1 , - , - 
2020,종로구,47, 22 , 4 , 5 , 3 , 9 , 7 , 2 , - , - , - , - , - , - , - , - 
2020,종로구,48, 31 , 2 , 10 , 5 , 6 , 5 , 9 , - , 2 , - , - , - , 1 , - , - 
2020,종로구,49, 29 , 1 , 14 , 6 , 5 , 7 , 7 , - , 1 , - , - , 1 , - , - , - 
2020,종로구,50, 38 , 8 , 13 , 5 , 7 , 10 , 2 , - , 1 , 1 , 1 , - , 1 , - , - 
2020,종로구,51, 41 , 2 , 8 , 3 , 6 , 11 , 2 , 1 , 2 , - , - , - , - , 1 , - 
2020,종로구,52, 44 , 2 , 14 , 5 , 11 , 19 , 7 , - , - , - , - , - , - , 1 , - 
2020,종로구,53, 51 , 8 , 7 , 3 , 2 , 8 , 5 , - , - , - , 1 , - , - , - , 1 
2020,종로구,54, 39 , 10 , 8 , 8 , 6 , 5 , 4 , - , - , - , - , 2 , - , - , - 
2020,종로구,55, 45 , 8 , 7 , 7 , 6 , 14 , 4 , - , 2 , - , 1 , - , 1 , - , - 
2020,종로구,56, 58 , 8 , 8 , 8 , 7 , 11 , 7 , - , - , 4 , - , 2 , 1 , 1 , - 
2020,종로구,57, 45 , 6 , 11 , 8 , 3 , 12 , 5 , - , 4 , - , - , 3 , 1 , - , 1 
2020,종로구,58, 56 , 11 , 15 , 12 , 3 , 8 , 8 , - , - , - , 1 , 2 , - , - , - 
2020,종로구,59, 56 , 6 , 12 , 11 , 4 , 8 , 6 , - , 1 , 1 , 1 , 2 , 1 , - , - 
2020,종로구,60, 50 , 16 , 19 , 7 , 8 , 10 , 7 , - , - , - , 1 , 2 , - , - , 1 
2020,종로구,61, 69 , 11 , 16 , 16 , 4 , 6 , 3 , - , - , 1 , 1 , 2 , - , - , - 
2020,종로구,62, 56 , 20 , 18 , 9 , 3 , 6 , 1 , - , - , - , 1 , 4 , - , - , - 
2020,종로구,63, 64 , 19 , 16 , 16 , 3 , 10 , 5 , - , 1 , - , 1 , 4 , - , - , 1 
2020,종로구,64, 61 , 18 , 8 , 13 , 3 , 3 , 6 , - , - , 1 , - , 1 , - , - , - 
2020,종로구,65, 85 , 23 , 18 , 13 , 2 , 4 , 10 , - , 6 , 1 , 2 , - , - , - , 1 
2020,종로구,66, 59 , 14 , 15 , 18 , - , 7 , 7 , - , 2 , 1 , 1 , 1 , - , - , - 
2020,종로구,67, 58 , 20 , 8 , 13 , 2 , 3 , 8 , - , - , - , 2 , 3 , - , - , - 
2020,종로구,68, 77 , 13 , 17 , 12 , 1 , 7 , 6 , - , - , - , 1 , - , - , - , - 
2020,종로구,69, 49 , 11 , 18 , 13 , - , 2 , 4 , - , 5 , - , - , 2 , - , 1 , - 
2020,종로구,70, 58 , 13 , 9 , 11 , 1 , 1 , 7 , - , 3 , 1 , 2 , 2 , - , - , - 
2020,종로구,71, 50 , 17 , 12 , 10 , 4 , 3 , 6 , - , 1 , 1 , 1 , 1 , - , - , - 
2020,종로구,72, 69 , 14 , 14 , 18 , - , 2 , 9 , - , - , - , 1 , 2 , - , - , - 
2020,종로구,73, 76 , 29 , 18 , 15 , 1 , 3 , 8 , - , - , - , 1 , - , - , - , - 
2020,종로구,74, 59 , 20 , 25 , 10 , 1 , - , 4 , - , - , 1 , 5 , 2 , - , - , - 
2020,종로구,75, 64 , 26 , 14 , 11 , - , 1 , 2 , - , - , 1 , - , 2 , - , 1 , 1 
2020,종로구,76, 74 , 26 , 20 , 9 , - , 2 , 9 , - , - , - , 2 , 1 , 1 , 1 , - 
2020,종로구,77, 74 , 33 , 21 , 20 , 1 , 1 , 7 , - , - , - , - , 2 , - , - , - 
2020,종로구,78, 113 , 41 , 27 , 26 , - , 1 , 3 , - , 1 , 3 , 1 , - , - , - , - 
2020,종로구,79, 76 , 40 , 14 , 25 , - , 1 , 9 , - , 2 , 1 , - , - , - , - , - 
2020,종로구,80, 50 , 40 , 16 , 9 , - , - , 6 , - , - , 3 , - , - , - , - , - 
2020,종로구,81, 65 , 34 , 21 , 18 , 1 , 1 , 4 , - , 1 , - , - , - , - , 1 , - 
2020,종로구,82, 60 , 31 , 17 , 16 , - , - , 1 , - , 1 , - , - , - , - , - , - 
2020,종로구,83, 54 , 33 , 13 , 15 , - , 1 , 1 , - , - , 1 , - , - , - , - , - 
2020,종로구,84, 46 , 23 , 8 , 11 , - , - , 3 , - , 1 , - , - , - , - , - , - 
2020,종로구,85, 44 , 23 , 9 , 8 , - , - , 4 , - , 1 , 2 , - , - , - , - , - 
2020,종로구,86, 36 , 26 , 7 , 7 , - , - , 2 , - , 1 , 1 , - , - , - , - , - 
2020,종로구,87, 19 , 26 , 1 , 11 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,종로구,88, 17 , 20 , 5 , 8 , - , - , - , - , - , 2 , - , - , - , - , - 
2020,종로구,89, 20 , 15 , 4 , 3 , - , - , 2 , - , - , 1 , - , - , - , - , - 
2020,종로구,90, 9 , 16 , 6 , 2 , - , - , 2 , - , - , 1 , - , - , - , - , - 
2020,종로구,91, 13 , 14 , 4 , 9 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,92, 6 , 9 , 2 , 4 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,93, 4 , 11 , 3 , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,94, 5 , 10 , 1 , 3 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,95, 4 , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,96, - , 5 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,97, 1 , 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,98, - , 3 , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,종로구,99, 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,100, - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,103, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,104, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,종로구,106, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,소계," 2,572 ", 842 , 723 , 565 , 296 , 218 , 224 , 76 , 34 , 40 , 31 , 39 , 21 , 14 , 5 
2020,중구,2, - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,3, - , - , - , 2 , 1 , - , - , - , - , - , - , - , - , - , - 
2020,중구,4, - , 2 , - , 2 , - , - , - , 2 , 1 , - , - , - , - , - , - 
2020,중구,5, - , 1 , - , 2 , - , - , - , 5 , 1 , - , - , - , - , - , - 
2020,중구,6, - , - , - , - , 3 , - , - , 3 , - , - , - , - , - , - , - 
2020,중구,7, - , - , 1 , - , 1 , - , - , 5 , 1 , - , - , - , - , - , - 
2020,중구,8, - , - , - , 1 , 4 , - , - , 5 , 1 , - , - , - , - , - , - 
2020,중구,9, - , - , - , - , 1 , - , - , - , 2 , - , - , - , - , - , - 
2020,중구,10, - , - , - , 1 , 3 , - , - , 1 , - , - , - , - , - , - , - 
2020,중구,11, - , - , - , 2 , 1 , - , - , 4 , - , - , - , - , - , 1 , - 
2020,중구,12, 2 , 1 , 1 , - , 3 , - , - , - , - , - , - , - , - , - , - 
2020,중구,13, - , - , 1 , - , 4 , - , - , 1 , - , - , - , - , - , - , - 
2020,중구,14, - , 1 , - , - , 2 , - , - , 4 , - , - , - , - , - , - , - 
2020,중구,15, - , - , 1 , 1 , 4 , - , - , 1 , - , - , - , - , - , - , - 
2020,중구,16, 1 , - , - , 2 , 2 , - , - , - , - , - , - , - , - , - , - 
2020,중구,17, - , 1 , 1 , - , 3 , - , - , 2 , - , - , - , - , - , - , - 
2020,중구,18, - , - , 1 , - , 4 , - , - , 3 , - , - , - , - , - , - , - 
2020,중구,19, - , 1 , - , 1 , 6 , - , - , 2 , - , - , - , - , - , - , - 
2020,중구,20, 4 , - , - , - , 6 , - , - , - , - , - , - , - , - , - , - 
2020,중구,21, 2 , - , - , - , 5 , - , - , 5 , - , - , - , - , - , - , - 
2020,중구,22, - , 1 , - , - , 4 , - , - , 2 , - , - , - , - , - , - , - 
2020,중구,23, 4 , 1 , 1 , 2 , 8 , 1 , - , 3 , - , - , - , - , - , - , - 
2020,중구,24, 3 , 1 , - , 1 , 8 , - , - , 4 , - , - , - , - , - , - , - 
2020,중구,25, 3 , 1 , 2 , 1 , 11 , 2 , - , 4 , - , - , - , - , - , - , - 
2020,중구,26, 4 , - , - , - , 14 , - , - , 4 , - , - , - , - , - , - , - 
2020,중구,27, 4 , - , 2 , 2 , 7 , 1 , - , 2 , - , - , - , - , - , - , - 
2020,중구,28, 7 , 1 , 3 , 3 , 8 , 2 , - , 4 , - , - , - , - , - , - , - 
2020,중구,29, 6 , 5 , 3 , - , 6 , - , 1 , 3 , - , 1 , - , - , - , - , - 
2020,중구,30, 2 , - , 2 , 2 , 5 , 1 , 1 , 2 , 1 , - , - , - , 1 , - , - 
2020,중구,31, 8 , 1 , 3 , - , 8 , 4 , 1 , 1 , - , - , - , - , - , - , - 
2020,중구,32, 3 , - , 7 , 1 , 6 , - , - , 1 , - , - , - , - , - , - , - 
2020,중구,33, 11 , - , 5 , - , 4 , - , 1 , - , - , - , - , - , - , - , - 
2020,중구,34, 6 , 1 , 3 , 2 , 5 , 4 , 2 , - , - , - , - , - , - , - , - 
2020,중구,35, 12 , - , 4 , - , 1 , - , 2 , - , - , - , - , - , - , - , 1 
2020,중구,36, 12 , - , 1 , 2 , 5 , 3 , 1 , 1 , - , - , - , - , - , - , - 
2020,중구,37, 11 , 1 , 6 , 2 , 9 , 3 , - , - , - , - , - , - , - , - , - 
2020,중구,38, 8 , 1 , 7 , 1 , 2 , 2 , 1 , - , - , - , - , - , - , - , - 
2020,중구,39, 14 , 3 , 7 , 2 , 9 , - , 2 , - , - , - , - , 1 , - , - , - 
2020,중구,40, 20 , 2 , 5 , - , 9 , 5 , 1 , - , - , - , - , - , - , - , - 
2020,중구,41, 8 , 3 , 8 , 3 , 5 , 2 , 2 , 1 , - , - , 1 , - , - , 1 , - 
2020,중구,42, 17 , 1 , 5 , 3 , 6 , 3 , - , 1 , - , 1 , - , 1 , - , - , - 
2020,중구,43, 12 , - , 5 , 1 , 5 , 7 , 2 , - , - , - , - , 1 , - , - , - 
2020,중구,44, 16 , 2 , 4 , 7 , 4 , 9 , - , - , - , - , - , - , - , - , - 
2020,중구,45, 24 , 4 , 5 , 1 , 5 , 6 , 4 , - , 1 , - , - , 1 , - , - , - 
2020,중구,46, 27 , 2 , 3 , 6 , 7 , 3 , 1 , - , - , - , - , - , - , - , - 
2020,중구,47, 15 , 4 , 6 , 4 , 7 , 6 , - , - , - , - , - , - , 1 , - , 1 
2020,중구,48, 31 , 3 , 5 , 3 , 5 , 7 , 3 , - , - , - , - , 2 , 2 , - , - 
2020,중구,49, 23 , 5 , 7 , 5 , 4 , 3 , 5 , - , - , - , 1 , - , - , - , - 
2020,중구,50, 23 , 6 , 16 , 9 , 5 , 7 , 5 , - , - , 1 , 1 , - , - , - , - 
2020,중구,51, 35 , 6 , 11 , 1 , 5 , 8 , 5 , - , 1 , - , - , 2 , 1 , - , - 
2020,중구,52, 40 , 4 , 11 , 3 , 4 , 7 , 1 , - , - , 1 , - , 2 , 2 , - , - 
2020,중구,53, 51 , 7 , 9 , 10 , 2 , 3 , 4 , - , - , 1 , - , 2 , - , - , - 
2020,중구,54, 39 , 9 , 8 , 9 , 4 , 3 , 4 , - , 1 , 1 , 1 , 1 , 1 , 1 , - 
2020,중구,55, 43 , 4 , 6 , 5 , 4 , 5 , 5 , - , - , - , - , - , 1 , - , 1 
2020,중구,56, 41 , 3 , 11 , 6 , 2 , 6 , 7 , - , - , - , - , 1 , 2 , - , - 
2020,중구,57, 49 , 3 , 11 , 11 , 5 , 12 , 5 , - , - , - , - , 2 , 3 , - , - 
2020,중구,58, 61 , 13 , 21 , 10 , 3 , 12 , 1 , - , - , 1 , 1 , - , 3 , - , - 
2020,중구,59, 58 , 22 , 11 , 6 , - , 5 , 7 , - , - , 1 , 3 , 1 , - , - , - 
2020,중구,60, 80 , 15 , 18 , 12 , 10 , 9 , 7 , - , 2 , 1 , 1 , 1 , - , 1 , - 
2020,중구,61, 64 , 13 , 23 , 8 , 2 , 10 , 11 , - , 2 , - , 1 , 1 , 1 , 1 , - 
2020,중구,62, 58 , 14 , 12 , 6 , 3 , 6 , 10 , - , 2 , 2 , 3 , 1 , - , - , - 
2020,중구,63, 72 , 17 , 14 , 13 , 1 , 5 , 9 , - , 2 , 2 , - , 4 , - , 1 , - 
2020,중구,64, 70 , 23 , 15 , 15 , 3 , 7 , 8 , - , 3 , 1 , 2 , - , - , - , - 
2020,중구,65, 90 , 10 , 20 , 18 , 2 , 7 , 7 , - , 1 , 1 , 2 , 2 , 1 , 1 , - 
2020,중구,66, 69 , 15 , 25 , 19 , 2 , 7 , 10 , - , 2 , 2 , - , 1 , - , - , 1 
2020,중구,67, 50 , 11 , 15 , 7 , - , 3 , 6 , - , 1 , 1 , 2 , 1 , 1 , - , - 
2020,중구,68, 62 , 13 , 16 , 19 , 2 , 2 , 8 , - , 1 , - , 2 , 2 , - , - , - 
2020,중구,69, 55 , 15 , 19 , 13 , - , 3 , 3 , - , 1 , - , - , 1 , - , - , - 
2020,중구,70, 72 , 15 , 21 , 19 , 2 , 5 , 5 , - , 1 , 2 , - , 1 , - , - , - 
2020,중구,71, 61 , 17 , 18 , 18 , 2 , 2 , 2 , - , 2 , 3 , 1 , - , - , - , - 
2020,중구,72, 81 , 23 , 16 , 12 , - , 1 , 6 , - , - , 3 , - , 1 , - , - , - 
2020,중구,73, 77 , 26 , 24 , 21 , - , 1 , 2 , - , - , - , - , 1 , - , 1 , - 
2020,중구,74, 73 , 18 , 15 , 17 , - , 1 , 7 , - , 2 , 1 , 2 , 1 , - , - , 1 
2020,중구,75, 69 , 29 , 16 , 20 , 1 , 2 , 6 , - , - , - , - , 1 , - , 2 , - 
2020,중구,76, 70 , 22 , 28 , 14 , - , - , 4 , - , - , - , 1 , - , - , - , - 
2020,중구,77, 62 , 22 , 19 , 15 , 1 , 1 , 4 , - , - , - , - , - , - , - , - 
2020,중구,78, 99 , 47 , 26 , 21 , - , - , 3 , - , - , 3 , 1 , - , - , - , - 
2020,중구,79, 65 , 27 , 17 , 23 , - , 1 , 4 , - , 1 , 2 , 1 , - , - , - , - 
2020,중구,80, 46 , 24 , 15 , 23 , - , - , 4 , - , - , 1 , - , 1 , - , 1 , - 
2020,중구,81, 43 , 27 , 15 , 13 , 1 , - , 3 , - , 1 , 1 , 1 , 1 , 1 , - , - 
2020,중구,82, 47 , 31 , 16 , 13 , - , - , 4 , - , - , - , 2 , - , - , - , - 
2020,중구,83, 51 , 20 , 9 , 9 , - , 1 , 3 , - , - , - , - , - , - , - , - 
2020,중구,84, 37 , 32 , 10 , 11 , - , 1 , 7 , - , - , 1 , - , - , - , 1 , - 
2020,중구,85, 45 , 26 , 9 , 5 , - , - , 2 , - , - , - , - , - , - , - , - 
2020,중구,86, 28 , 28 , 6 , 14 , - , - , 1 , - , - , - , - , 1 , - , 1 , - 
2020,중구,87, 27 , 25 , 5 , 12 , - , - , 1 , - , - , 2 , - , - , - , - , - 
2020,중구,88, 19 , 27 , 10 , 4 , - , - , 1 , - , - , - , 1 , - , - , - , - 
2020,중구,89, 15 , 7 , 6 , 4 , - , 1 , - , - , - , 1 , - , - , - , 1 , - 
2020,중구,90, 12 , 7 , 3 , 1 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,중구,91, 14 , 15 , 2 , 5 , - , - , - , - , - , 2 , - , - , - , - , - 
2020,중구,92, 9 , 14 , 2 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,93, 9 , 15 , 5 , 2 , - , - , 1 , - , - , - , - , - , - , - , - 
2020,중구,94, 5 , 4 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,95, 1 , 6 , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,96, 2 , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,97, 2 , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,98, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,99, - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,100, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,102, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
2020,중구,105, - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,소계," 3,441 "," 1,160 ", 967 , 784 , 536 , 292 , 355 , 121 , 71 , 65 , 47 , 70 , 23 , 22 , 6 
2020,용산구,1, - , 1 , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,2, 2 , 1 , - , 4 , - , - , - , - , - , - , - , - , - , - , - 
2020,용산구,3, - , - , - , 3 , 1 , - , - , - , - , - , - , 1 , - , - , - 
2020,용산구,4, - , 2 , - , 2 , 4 , - , - , 1 , 1 , - , - , - , - , - , - 
2020,용산구,5, - , 1 , - , 2 , 1 , - , - , 3 , 2 , - , - , - , - , - , - 
2020,용산구,6, - , - , - , 2 , 3 , - , - , 3 , 3 , - , - , - , - , - , - 
2020,용산구,7, - , - , - , 2 , 2 , - , - , 12 , 2 , - , - , - , - , - , - 
2020,용산구,8, - , - , 1 , 1 , 16 , - , 1 , 9 , 1 , - , - , 1 , - , - , - 
2020,용산구,9, - , - , - , 4 , 6 , - , - , 4 , 1 , - , - , - , - , - , - 
2020,용산구,10, 1 , - , - , 2 , 8 , - , - , 7 , - , - , - , - , - , - , - 
2020,용산구,11, - , 1 , 1 , 2 , 11 , - , - , 5 , - , - , - , - , 1 , - , - 
2020,용산구,12, - , - , - , - , 8 , - , - , 5 , - , - , - , - , - , - , - 
2020,용산구,13, - , - , - , 1 , 7 , - , - , 7 , - , - , - , - , - , - , - 
2020,용산구,14, - , - , 2 , 1 , 3 , - , - , 4 , 1 , - , - , - , - , - , - 
2020,용산구,15, 1 , 1 , - , 3 , 4 , - , - , 2 , 1 , - , - , - , - , - , - 
2020,용산구,16, - , 4 , - , 3 , 13 , - , - , 2 , - , - , - , - , 1 , - , - 
2020,용산구,17, - , 3 , - , 5 , 8 , - , - , 2 , - , - , - , - , - , 1 , - 
2020,용산구,18, 2 , 1 , 3 , 5 , 7 , - , - , 2 , - , - , - , - , - , - , - 
2020,용산구,19, 1 , - , - , 3 , 10 , - , - , 4 , - , - , - , - , - , - , - 
2020,용산구,20, 1 , 3 , 2 , 2 , 21 , - , - , 1 , - , - , - , - , - , - , - 
2020,용산구,21, 4 , 2 , - , 2 , 18 , - , 1 , 7 , - , - , - , - , 1 , - , - 
2020,용산구,22, 3 , 1 , - , 2 , 7 , - , - , 4 , - , - , - , - , - , 1 , - 
2020,용산구,23, 4 , 3 , 4 , - , 11 , 1 , - , 3 , - , - , - , - , 1 , - , - 
2020,용산구,24, 4 , 2 , 2 , 5 , 15 , - , - , 5 , - , - , - , - , - , - , - 
2020,용산구,25, 2 , 2 , 1 , - , 11 , 2 , 1 , 5 , - , - , - , - , - , - , - 
2020,용산구,26, 6 , 2 , 8 , 2 , 11 , 1 , 1 , 5 , - , - , - , - , - , - , - 
2020,용산구,27, 14 , 3 , 4 , 1 , 15 , 2 , - , 1 , - , - , - , - , - , - , - 
2020,용산구,28, 4 , 1 , 5 , 3 , 10 , 2 , 2 , 3 , - , - , - , - , - , 1 , - 
2020,용산구,29, 8 , 2 , 5 , 4 , 12 , 1 , 3 , 2 , - , - , 1 , - , - , - , - 
2020,용산구,30, 10 , 2 , 5 , 3 , 8 , 1 , 1 , 3 , - , - , - , - , 2 , - , - 
2020,용산구,31, 10 , 4 , 3 , 3 , 7 , - , - , 4 , - , - , - , - , - , - , - 
2020,용산구,32, 12 , 2 , 9 , 5 , 7 , 1 , 1 , 2 , - , - , - , - , - , - , - 
2020,용산구,33, 10 , 3 , 4 , 2 , 14 , 1 , 1 , - , - , 1 , - , - , - , - , - 
2020,용산구,34, 11 , 6 , 9 , 6 , 8 , 3 , 1 , 2 , 1 , - , - , - , - , - , - 
2020,용산구,35, 17 , 1 , 4 , 2 , 9 , 2 , 4 , 2 , 3 , - , - , - , - , 1 , - 
2020,용산구,36, 11 , 1 , 7 , 2 , 8 , 3 , - , - , - , - , - , - , - , - , - 
2020,용산구,37, 21 , 4 , 2 , 4 , 3 , 3 , 1 , - , - , - , - , 1 , - , 1 , - 
2020,용산구,38, 21 , 6 , 3 , 6 , 11 , 3 , 1 , - , 2 , - , 1 , - , 1 , - , - 
2020,용산구,39, 19 , 2 , 9 , 3 , 7 , 4 , 1 , - , 1 , - , - , - , - , - , - 
2020,용산구,40, 21 , 4 , 9 , 5 , 17 , 4 , 1 , - , 2 , - , - , - , - , - , 1 
2020,용산구,41, 26 , 2 , 11 , 4 , 17 , 8 , 2 , - , - , - , - , - , - , - , - 
2020,용산구,42, 23 , 1 , 5 , 4 , 11 , 6 , 1 , - , 1 , - , - , - , 1 , - , - 
2020,용산구,43, 27 , 4 , 9 , 8 , 14 , 3 , 2 , - , - , - , - , 1 , - , - , - 
2020,용산구,44, 27 , 3 , 8 , 4 , 10 , 9 , 7 , - , - , - , - , - , 1 , 1 , - 
2020,용산구,45, 19 , 3 , 7 , 4 , 14 , 4 , 5 , - , 1 , - , - , - , - , - , - 
2020,용산구,46, 37 , 4 , 7 , 10 , 7 , 10 , 3 , - , - , - , 1 , - , - , 1 , - 
2020,용산구,47, 41 , 4 , 13 , 6 , 6 , 2 , 11 , - , 3 , - , - , 1 , - , - , - 
2020,용산구,48, 36 , 4 , 10 , 2 , 6 , 9 , 3 , - , 2 , - , - , 1 , 1 , 1 , - 
2020,용산구,49, 30 , 9 , 10 , 11 , 8 , 11 , 4 , - , 2 , - , - , 5 , 1 , - , - 
2020,용산구,50, 43 , 4 , 13 , 9 , 9 , 10 , 7 , - , 1 , - , - , 1 , 1 , - , 2 
2020,용산구,51, 61 , 6 , 16 , 8 , 10 , 10 , 10 , - , 1 , - , 1 , 1 , 1 , - , - 
2020,용산구,52, 66 , 4 , 13 , 6 , 5 , 15 , 9 , - , - , - , 2 , 1 , - , 2 , - 
2020,용산구,53, 53 , 9 , 13 , 4 , 5 , 8 , 15 , - , 1 , 1 , 2 , 2 , 1 , 1 , - 
2020,용산구,54, 53 , 6 , 14 , 7 , 8 , 6 , 7 , - , 1 , 1 , 1 , 2 , 1 , - , - 
2020,용산구,55, 62 , 8 , 16 , 6 , 6 , 11 , 6 , - , 1 , 1 , - , 2 , 1 , 1 , - 
